 UNKNOWN: 0, SYSTEMCALL: 0, USERMODE: 0, BLOCKED_IO: 0, BLOCKED_CPU: 0, BLOCKED_WAITKERNEL: 0,BLOCKED_WAITPROCESS: 0, BLOCKED_FOR_FUTEX: 0, BLOCKED_CPU_FUTEX: 0, TRASH: 0
0,1229567,19171167,0,102095628,0,20092848,0,0,0
0,1201077,19488308,0,58869999,0,14774641,0,0,0
0,1377448,20601559,0,84299846,0,13562664,0,0,0
0,1321053,20426675,0,49833349,0,12318510,0,0,0
0,1367746,19651019,0,53533874,0,34563572,0,0,0
0,1236134,20167487,0,62322115,0,16093970,0,0,0
0,1398512,19715253,0,138206448,0,15875400,0,0,0
0,1471477,20163467,0,52430025,0,58736988,0,0,0
0,1296989,19644473,0,51075941,0,59230718,0,0,0
0,1089982,19161039,0,122243724,0,2890546,0,0,0
0,1421130,20384153,0,90680935,0,31779053,0,0,0
0,1376037,20775828,0,100043577,0,22830579,0,0,0
0,1370930,20179384,0,130921480,0,18957344,0,0,0
0,1505393,21131991,0,122711810,0,6974988,0,0,0
0,1257639,19282950,0,157345252,0,15148390,0,0,0
0,1338829,19452299,0,59536403,0,32928342,0,0,0
0,1522039,21165057,0,122926523,0,14494316,0,0,0
0,1314145,20377495,0,150843008,0,7053029,0,0,0
0,1383836,23479746,0,142455020,0,14691507,0,0,0
0,1735788,23359082,0,163270162,0,10239577,0,0,0
0,1245248,18803598,0,138030237,0,14648824,0,0,0
0,1211212,19884576,0,58168469,0,19939131,0,0,0
0,1525117,20339517,0,115444480,0,26883339,0,0,0
0,1666847,21329811,0,68936751,0,45542955,0,0,0
0,1352995,20770221,0,78879395,0,16409564,0,0,0
0,1435813,19917657,0,39958392,0,27832394,0,0,0
0,1305378,19888472,0,62285973,0,15846137,0,0,0
0,1279031,19988545,0,75070346,0,15970850,0,0,0
0,1445638,19488016,0,45619033,0,48063601,0,0,0
0,1629370,21665648,0,103938240,0,30685043,0,0,0
0,1422754,20571986,0,96082036,0,23981690,0,0,0
0,1346088,20661615,0,41947615,0,24655330,0,0,0
0,1222534,17189487,0,55674313,0,34751100,0,0,0
0,1261761,18559712,0,85576684,0,23059021,0,0,0
0,1394995,21324041,0,119340728,0,29553083,0,0,0
0,1436497,20895878,0,65966665,0,24226596,0,0,0
0,1302293,19860530,0,64604939,0,27613747,0,0,0
0,1338249,20572745,0,163053389,0,21245712,0,0,0
0,1307782,19243957,0,112888478,0,29429361,0,0,0
0,1330297,19849753,0,131499819,0,19677306,0,0,0
0,1462926,21761555,0,80053730,0,52342903,0,0,0
0,1565189,21463563,0,59485554,0,49607284,0,0,0
0,1244906,17937734,0,16916104,0,24660164,0,0,0
0,1248656,18169133,0,26613367,0,22692967,0,0,0
0,1182528,19007546,0,58502213,0,20963644,0,0,0
0,1154953,17307283,0,85503937,0,14619278,0,0,0
0,1415108,20920992,0,60144281,0,21986498,0,0,0
0,1448654,21499965,0,124672685,0,49024555,0,0,0
0,1265087,20990239,0,66008262,0,13124501,0,0,0
0,1395039,20920907,0,79589319,0,22537429,0,0,0
0,1465357,20959759,0,93471542,0,22955402,0,0,0
0,1504209,20524069,0,98526096,0,15887590,0,0,0
0,1300380,20386160,0,97292649,0,15760063,0,0,0
0,1574413,22787975,0,134277781,0,22644927,0,0,0
0,1409004,20712078,0,37638578,0,28197718,0,0,0
0,1560306,20917264,0,102512130,0,49907975,0,0,0
0,1288711,21335744,0,119435780,0,11623632,0,0,0
0,1382935,20501204,0,105538530,0,27987275,0,0,0
0,1373261,19104677,0,74378440,0,17645658,0,0,0
0,1462450,21344465,0,133040693,0,21728268,0,0,0
0,1454086,23494903,0,148132911,0,14680842,0,0,0
0,1361175,19587685,0,49440058,49498,49733527,0,0,0
0,1348421,20325474,0,139062222,0,23069597,0,0,0
0,1397117,21809521,0,177559376,0,10639611,0,0,0
0,1549310,21267537,0,52364677,0,30755294,0,0,0
0,1408522,21554753,0,104482076,0,14800066,0,0,0
0,1232335,21185658,0,119778509,0,15673504,0,0,0
0,1550072,20253291,0,58157040,0,30546252,0,0,0
0,1357357,19653600,0,94407306,0,19931953,0,0,0
0,1277368,20149627,0,125069223,0,5245247,0,0,0
0,1446212,21212836,0,53779232,0,16411403,0,0,0
0,1486015,19778235,0,8590688,0,34073644,0,0,0
0,1536980,20519552,0,90745831,0,21335134,0,0,0
0,1226485,18027122,0,15705894,0,30275513,0,0,0
0,1169883,18188280,0,33145868,0,21992053,0,0,0
0,1286083,18412746,0,35577565,0,27301969,0,0,0
0,1212245,17724284,0,31552987,0,20054123,0,0,0
0,1246414,18134359,0,111781420,0,17510520,0,0,0
0,1135920,18589942,0,36004236,0,13332579,0,0,0
0,1221468,18150457,0,81852850,0,21137536,0,0,0
0,1257497,19610474,0,53423278,0,13748074,0,0,0
0,1086600,17464541,0,16632539,0,18620982,0,0,0
0,1300590,21247128,0,112547618,0,31239537,0,0,0
0,1367887,18555585,0,57201738,0,61479911,0,0,0
0,1258152,21384164,0,75005221,0,6193140,0,0,0
0,1514148,22050144,0,95590572,0,12981770,0,0,0
0,1251827,18361867,0,62489397,0,17988097,0,0,0
0,1139976,17824604,0,57869540,0,9503578,0,0,0
0,1041704,17926889,0,96166991,0,9399884,0,0,0
0,1460747,20247045,0,36981058,0,23275236,0,0,0
0,1444240,21112489,0,97230416,0,26154501,0,0,0
0,1408120,19753044,0,11835001,0,9665744,0,0,0
0,1146073,18980189,0,73348419,0,9934665,0,0,0
0,1282204,19028242,0,26803926,0,67332914,0,0,0
0,1548406,23366387,0,172285609,0,45391249,0,0,0
0,1406292,21090270,0,47525682,0,34754253,0,0,0
0,1535099,21842176,0,71166154,0,36346074,0,0,0
0,1400917,19793569,0,67477426,0,13938550,0,0,0
0,1625767,21765484,0,119167755,0,25491775,0,0,0
0,1355094,20454133,0,55354707,0,7342666,0,0,0
0,1368167,21251600,0,116660096,0,15688842,0,0,0
0,1611553,21402138,0,43285212,0,63399511,0,0,0
0,1588532,20620448,0,37376113,0,28932109,0,0,0
0,1457685,22769562,0,137109681,0,11119962,0,0,0
0,1391134,20393954,0,124481931,0,30269309,0,0,0
0,1400109,21037144,0,112782249,0,16066696,0,0,0
0,1436282,21780742,0,104309256,0,17438427,0,0,0
0,1323528,20150108,0,236225984,0,28967711,0,0,0
0,1386237,21203387,0,126806012,0,50933595,0,0,0
0,1363659,19905583,0,97701196,0,12746167,0,0,0
0,1245918,19216751,0,59137380,0,24152435,0,0,0
0,1216518,20337928,0,97073787,0,5829523,0,0,0
0,1269020,22069839,0,161393671,0,4430612,0,0,0
0,1719697,21733325,0,98683588,0,20798526,0,0,0
0,1376269,21868288,0,58639042,0,18767379,0,0,0
0,1440380,19859533,0,58709630,0,18609914,0,0,0
0,1337864,18756634,0,82939969,0,23441324,0,0,0
0,1499025,22659566,0,141927349,0,16513938,0,0,0
0,1404860,22387909,0,49078534,0,30463082,0,0,0
0,1378438,20100605,0,60517963,0,16051702,0,0,0
0,1357214,19745689,0,118891553,0,8510360,0,0,0
0,1619738,20889096,0,25819831,0,16056512,0,0,0
0,1351814,20112619,0,174071016,0,20995461,0,0,0
0,1371025,20038897,0,113992312,0,32706823,0,0,0
0,1323911,20751133,0,133703146,0,11594753,0,0,0
0,1412688,21096746,0,49547372,0,44477580,0,0,0
0,1411298,20402351,0,83919685,0,27057989,0,0,0
0,1443515,21673178,0,56164067,0,17259764,0,0,0
0,1432631,22153914,0,115636024,51081,7258338,0,0,0
0,1549612,20956329,0,36429058,0,58417104,0,0,0
0,1567530,22759546,0,200916584,0,14303819,0,0,0
0,1501174,21585415,0,133666773,0,31729568,0,0,0
0,1450200,22793901,0,142582631,0,27773315,0,0,0
0,1511921,21107141,0,33046052,0,28288335,0,0,0
0,1637775,22167794,0,107843788,0,25629116,0,0,0
0,1425550,20160929,0,105599539,0,26576401,0,0,0
0,1406750,20707799,0,125321111,0,12366906,0,0,0
0,1472984,20374436,0,64947090,0,19407462,0,0,0
0,1366457,21294333,0,137584405,0,22266106,0,0,0
0,1281384,19898881,0,102577035,0,19098330,0,0,0
0,1424052,20402288,0,57110997,0,25438403,0,0,0
0,1384552,21870891,0,83180972,0,29988406,0,0,0
0,1363515,21680992,0,67387852,0,14576623,0,0,0
0,1574824,22212933,0,58984795,0,25546822,0,0,0
0,1369391,21239093,0,82172879,0,7638535,0,0,0
0,1228463,20295184,0,111376946,0,12528249,0,0,0
0,1372710,21059662,0,52614861,0,16411683,0,0,0
0,1167819,19132166,0,41026717,0,13789027,0,0,0
0,1456299,21575328,0,211212197,0,29917642,0,0,0
0,1437538,21065412,0,67232020,0,23084754,0,0,0
0,1249736,18555735,0,104608000,0,23501359,0,0,0
0,1337073,21157331,0,71220356,0,18016713,0,0,0
0,1442716,20830746,0,51662663,0,38472138,0,0,0
0,1572459,19145869,0,35793998,0,31043784,0,0,0
0,1237138,19448925,0,70028079,0,28462748,0,0,0
0,1410836,19820844,0,55983930,0,27844207,0,0,0
0,1450729,21140230,0,116243677,0,24796719,0,0,0
0,1223098,18202493,0,6873558,0,26478399,0,0,0
0,1160100,17360260,0,44516393,0,28362514,0,0,0
0,1086386,16932615,0,16294845,0,26619004,0,0,0
0,1353474,18598984,0,38071180,0,52603671,0,0,0
0,1387753,20762033,0,97910408,0,24902979,0,0,0
0,1246362,18256791,0,74692674,0,10442538,0,0,0
0,1307503,21649885,0,157508658,0,14570089,0,0,0
0,1422483,21042796,0,53341760,0,18788283,0,0,0
0,1247799,18317365,0,19631952,49289,21385121,0,0,0
0,1391808,21584584,0,126018863,0,21912112,0,0,0
0,1241994,18253911,0,24661080,0,26649829,0,0,0
0,1228850,17292598,0,8083156,0,29063749,0,0,0
0,1356804,19258085,0,96868693,0,21155118,0,0,0
0,1291919,19285116,0,57224122,0,30449935,0,0,0
0,1344306,19627380,0,87203010,0,20078519,0,0,0
0,1621495,22546112,0,78128037,0,25582993,0,0,0
0,1585980,21895073,0,88732729,0,20212678,0,0,0
0,1340397,21073636,0,74618118,0,17122602,0,0,0
0,1494361,20905534,0,40234512,0,14100954,0,0,0
0,1668247,22606911,0,126027010,0,19101316,0,0,0
0,1300004,21331568,0,85108439,0,11782536,0,0,0
0,1592536,21585089,0,110863010,0,26441940,0,0,0
0,1403114,22780727,0,97102246,0,11977535,0,0,0
0,1379841,20545814,0,92613025,0,16050285,0,0,0
0,1331987,22179482,0,77054679,0,14599745,0,0,0
0,1537419,21194728,0,77712623,53390,15682777,0,0,0
0,1282754,20211429,0,172035228,0,22043317,0,0,0
0,1518176,21368449,0,91300181,0,18645125,0,0,0
0,1205155,19336357,0,100487955,0,16053980,0,0,0
0,1419044,21896679,0,95215484,0,44386292,0,0,0
0,1538782,21542155,0,157361304,0,19812647,0,0,0
0,1460367,20262829,0,64255624,0,30463399,0,0,0
0,1519468,21276103,0,88609777,0,20307587,0,0,0
0,1278416,19748942,0,82244298,0,20392935,0,0,0
0,1213987,19508440,0,135288953,0,7302477,0,0,0
0,1409206,20196800,0,43362695,0,25023131,0,0,0
0,1322199,20615481,0,33197113,0,17881262,0,0,0
0,1493647,22131529,0,60662872,0,37246577,0,0,0
0,1291863,18836130,0,33962467,0,9179673,0,0,0
0,1406111,20167595,0,124435393,0,23516291,0,0,0
0,1418580,20748841,0,86541353,0,24909410,0,0,0
0,1241502,21730086,0,77975600,0,14329384,0,0,0
0,1484062,20713893,0,63350763,0,17601036,0,0,0
0,1207526,19333173,0,92647641,0,5137189,0,0,0
0,1277222,19381822,0,68270162,0,7781698,0,0,0
0,1460301,21266894,0,120981018,0,23780912,0,0,0
0,1379419,19424195,0,42180628,0,42241291,0,0,0
0,1503961,21721717,0,105591409,0,16729555,0,0,0
0,1301574,20993725,0,142744841,0,19054055,0,0,0
0,1479170,22279489,0,171166727,0,17437471,0,0,0
0,1352005,19516734,0,28500166,0,26189013,0,0,0
0,1571091,22317383,0,114157446,0,16240515,0,0,0
0,1364248,19714263,0,192069911,0,14024363,0,0,0
0,1267182,18866663,0,22955913,0,31679713,0,0,0
0,1565652,22271954,0,77587310,0,25774926,0,0,0
0,1365226,21089182,0,111973425,0,9367247,0,0,0
0,1412918,21616704,0,83305800,0,13829505,0,0,0
0,1470164,20032216,0,136724471,0,41419653,0,0,0
0,1523364,21168294,0,70992848,0,15729543,0,0,0
0,1555682,21783117,0,68738596,0,14956119,0,0,0
0,1637212,22998361,0,114940258,0,20395364,0,0,0
0,1316543,21547413,0,67970235,0,15809838,0,0,0
0,1341949,21197577,0,48270580,0,17524007,0,0,0
0,1353221,18971115,0,138109526,0,18952080,0,0,0
0,1377003,20628215,0,62576943,0,13394964,0,0,0
0,1300582,20202282,0,48970166,0,27626077,0,0,0
0,1443986,21534735,0,198082953,0,34033707,0,0,0
0,1406026,20095642,0,76256062,0,99689891,0,0,0
0,1355714,20775738,0,88001467,0,14111344,0,0,0
0,1409038,21040102,0,101565575,0,34141424,0,0,0
0,1516144,20389172,0,42050184,0,31749896,0,0,0
0,1267434,19138771,0,90729601,0,12424825,0,0,0
0,1520957,24403489,0,109827609,0,26486368,0,0,0
0,1437041,22408869,0,263866754,0,45571709,0,0,0
0,1356783,20082608,0,71877206,0,30085361,0,0,0
0,1390246,20539808,0,79532464,0,38861006,0,0,0
0,1472231,21744484,0,65678980,0,30320964,0,0,0
0,1431866,19779403,0,67150681,0,27525375,0,0,0
0,1548887,21767794,0,86828521,0,20269000,0,0,0
0,1390116,19910918,0,38256436,0,31670306,0,0,0
0,1368896,21188870,0,89991418,0,13835723,0,0,0
0,1177865,20538711,0,84427614,0,4278662,0,0,0
0,1186801,18449650,0,89203521,0,24730331,0,0,0
0,1516920,21229658,0,39981197,0,15874709,0,0,0
0,1266672,20028569,0,21096651,0,19399536,0,0,0
0,1438024,21630801,0,65874013,0,22576046,0,0,0
0,1315126,19704838,0,98610449,0,17516009,0,0,0
0,1453337,19362512,0,74878607,0,48569146,0,0,0
0,1285018,19986261,0,41658569,0,17052422,0,0,0
0,1482964,22553268,0,87894133,0,19647013,0,0,0
0,1343835,21077466,0,110192530,0,16707910,0,0,0
0,1410768,20980614,0,117772577,0,43620416,0,0,0
0,1556897,22258346,0,122808482,0,33094342,0,0,0
0,1418086,20205238,0,75689854,50372,66201063,0,0,0
0,1266762,19854942,0,79615203,0,26204684,0,0,0
0,1239920,19685081,0,127053662,0,15939269,0,0,0
0,1375981,19911159,0,44351044,0,11475973,0,0,0
0,1426003,19075278,0,12084469,0,39913559,0,0,0
0,1311254,19554037,0,106896558,0,20108147,0,0,0
0,1471842,21206515,0,31611049,0,18580933,0,0,0
0,1431090,21285247,0,61510917,0,19151402,0,0,0
0,1408461,20962997,0,55742987,0,21655492,0,0,0
0,1423276,21692071,0,82115375,0,21355952,0,0,0
0,1592924,22345829,0,110465334,0,27938646,0,0,0
0,1273685,20909877,0,117961195,0,5979346,0,0,0
0,1347012,20653919,0,76156215,0,21443662,0,0,0
0,1293717,19895641,0,133824449,0,14261931,0,0,0
0,1394874,21240694,0,122096885,0,17935768,0,0,0
0,1260395,19772977,0,152304445,0,15280103,0,0,0
0,1226333,19079875,0,57514930,0,22643431,0,0,0
0,1259753,18795446,0,58121510,0,31068753,0,0,0
0,1180126,18309068,0,100361150,0,21625869,0,0,0
0,1415874,20077979,0,88352075,0,25945760,0,0,0
0,1209249,17942116,0,50549966,0,20030209,0,0,0
0,1603911,21018526,0,40327932,0,28931328,0,0,0
0,1381911,20643608,0,60051184,0,22623381,0,0,0
0,1035788,16621522,0,44233185,0,14747821,0,0,0
0,1065390,16904505,0,73684748,0,11669611,0,0,0
0,1066110,16928464,0,46014591,0,12652570,0,0,0
0,1041444,16153208,0,37909838,0,17616748,0,0,0
0,1019008,16567063,0,52961542,0,9284480,0,0,0
0,1118164,16332149,0,16758797,0,19788855,0,0,0
0,1093163,17906809,0,117878123,0,8622570,0,0,0
0,1336220,19349002,0,119280388,0,19736171,0,0,0
0,1436160,20958801,0,150833553,0,25157702,0,0,0
0,1367168,18510247,0,43744922,0,27039997,0,0,0
0,1226022,18597036,0,53235870,0,34666731,0,0,0
0,1168976,18609441,0,17201991,0,31621153,0,0,0
0,1200231,18443126,0,33872987,0,23747646,0,0,0
0,1179338,18306984,0,32745987,0,10172342,0,0,0
0,1152307,17976731,0,33658461,0,14448560,0,0,0
0,1214347,17706941,0,73463738,0,22422169,0,0,0
0,1151471,18789182,0,91193252,0,11098113,0,0,0
0,1204559,18478699,0,86566120,0,9197319,0,0,0
0,1528740,20739811,0,39866947,0,25084728,0,0,0
0,1250019,19677196,0,104841034,0,9946613,0,0,0
0,1520116,22634577,0,137105739,0,21568865,0,0,0
0,1379698,19355284,0,116612822,0,19286526,0,0,0
0,1481700,19254463,0,82956428,0,21624134,0,0,0
0,1210220,19962036,0,87177756,0,5361389,0,0,0
0,1237244,18543893,0,62243292,0,26574601,0,0,0
0,1247191,18160471,0,33807920,0,50478486,0,0,0
0,1124590,19246612,0,87773421,0,10154887,0,0,0
0,1181556,19980970,0,128289692,0,7431132,0,0,0
0,1269088,18108937,0,24545782,0,31423121,0,0,0
0,1185993,19020476,0,90522157,0,25958746,0,0,0
0,1163145,18393665,0,99629323,0,8909641,0,0,0
0,1836157,19764760,0,48474783,0,23065636,0,0,0
0,1211510,18921517,0,59585687,0,20700852,0,0,0
0,1149227,18481793,0,64645605,0,18879339,0,0,0
0,1078850,17368251,0,152000295,0,5187636,0,0,0
0,1288179,18148661,0,49347640,0,34774910,0,0,0
0,1266762,20196680,0,139371592,0,20197367,0,0,0
0,1245970,18546990,0,53425397,0,43896490,0,0,0
0,1180544,17912637,0,65546595,0,17599669,0,0,0
0,1246264,19162128,0,140295931,0,29640317,0,0,0
0,1192417,20327054,0,136076178,0,11556792,0,0,0
0,1173114,19124853,0,91961858,0,17796078,0,0,0
0,1358216,19613431,0,50424212,0,17708757,0,0,0
0,1292481,20598263,0,131025745,0,19678249,0,0,0
0,1327732,20059173,0,119664809,0,28252203,0,0,0
0,1245535,19803898,0,78648505,0,11210194,0,0,0
0,1318935,19588798,0,45237252,0,32909621,0,0,0
0,1510540,20912261,0,89287017,0,20895737,0,0,0
0,1420452,20306893,0,121689934,0,17696539,0,0,0
0,1398761,19469190,0,109758497,0,18872534,0,0,0
0,1507342,21182923,0,73235465,0,25454792,0,0,0
0,1529538,21060905,0,108130833,0,9882272,0,0,0
0,1266067,20725719,0,52558841,0,50767493,0,0,0
0,1343699,20836676,0,76913949,0,16253117,0,0,0
0,1145111,19739473,0,115545064,0,11495332,0,0,0
0,1464049,19578499,0,52546654,0,28357806,0,0,0
0,1414167,27760999,0,220900640,0,15558017,0,0,0
0,1256480,19590387,0,71809184,0,22279666,0,0,0
0,1356325,19233407,0,32958023,0,10068275,0,0,0
0,1228937,20126592,0,96429657,0,15213695,0,0,0
0,1297247,20156281,0,31281074,0,12481756,0,0,0
0,1437028,20580164,0,44509242,0,24477970,0,0,0
0,1427636,21546112,0,77475887,0,20342083,0,0,0
0,1238910,21038147,0,185754717,0,12109462,0,0,0
0,1291987,19639856,0,145508131,0,11965522,0,0,0
0,1230677,19546664,0,49118404,0,17245328,0,0,0
0,1305998,20389310,0,118757190,0,12154475,0,0,0
0,1361190,20681520,0,85665782,0,10697105,0,0,0
0,1296389,21317991,0,81752184,0,21017521,0,0,0
0,1354209,20859551,0,134130173,0,8682454,0,0,0
0,1271755,20847092,0,148654956,0,9398210,0,0,0
0,1573850,23573799,0,115529655,0,17807590,0,0,0
0,1407985,26588904,0,127363380,0,21281117,0,0,0
0,1389590,23857168,0,197135405,0,32685465,0,0,0
0,1266693,19453996,0,138102861,0,14630042,0,0,0
0,1360882,20158530,0,199207197,0,12073372,0,0,0
0,1446690,20718991,0,59437381,50091,30348946,0,0,0
0,1478205,21393753,0,134319203,0,23300780,0,0,0
0,1354933,19611312,0,55092024,0,23158504,0,0,0
0,1485385,21512303,0,39501844,0,18122980,0,0,0
0,1428293,19802915,0,7380269,0,29669308,0,0,0
0,1326282,19584370,0,120322086,0,13619296,0,0,0
0,1466099,21233354,0,49780866,0,24524535,0,0,0
0,1216513,18493162,0,30818019,0,22220365,0,0,0
0,1224616,19718896,0,100361179,0,9130165,0,0,0
0,1451219,20263179,0,85383118,0,24830064,0,0,0
0,1499257,20310568,0,74576195,0,51148289,0,0,0
0,1578171,20893229,0,80181482,0,13374834,0,0,0
0,1197567,18212264,0,33377546,0,31424824,0,0,0
0,1297164,19381839,0,70117199,0,25694225,0,0,0
0,1432420,20402460,0,90809465,0,23781759,0,0,0
0,1321380,21465225,0,179426877,0,11064625,0,0,0
0,1479960,20029401,0,62965256,0,32580508,0,0,0
0,1377321,22822827,0,125321264,0,9662525,0,0,0
0,1479137,22290313,0,92435410,0,28154615,0,0,0
0,1432547,21403270,0,166618852,0,14105685,0,0,0
0,1302262,20379203,0,53647033,0,14959275,0,0,0
0,1210915,18929356,0,60231917,0,37392168,0,0,0
0,1162189,18453694,0,42371095,0,21401034,0,0,0
0,1272075,19365170,0,130050317,0,25176294,0,0,0
0,1437858,20945867,0,50919696,0,37757585,0,0,0
0,1441162,22929974,0,137267185,0,15060888,0,0,0
0,1344080,22716504,0,163952486,0,21326304,0,0,0
0,1348906,20886819,0,83569417,0,19912164,0,0,0
0,1275947,20606286,0,232400834,0,14148700,0,0,0
0,1150413,20102655,0,149777797,0,13345620,0,0,0
0,1070515,17859617,0,49623455,0,12432050,0,0,0
0,1227718,20050963,0,47548465,0,10494278,0,0,0
0,1294039,19660981,0,144177956,0,20226982,0,0,0
0,1225276,20159463,0,69195524,0,12245209,0,0,0
0,1226180,19289417,0,79923995,0,11462578,0,0,0
0,1156361,19583071,0,86745894,0,9409930,0,0,0
0,1265606,18979461,0,38261701,0,16715633,0,0,0
0,1177719,18287062,0,90893022,0,14569510,0,0,0
0,1191256,18000902,0,60477986,0,20910420,0,0,0
0,1192816,18437134,0,62040187,0,31155182,0,0,0
0,1240665,19972678,0,71060101,0,15282592,0,0,0
0,1282298,19353480,0,116649040,0,26652079,0,0,0
0,1316346,19405268,0,110269785,0,23049719,0,0,0
0,1360081,20140310,0,134546459,0,16407090,0,0,0
0,1431705,22020658,0,114799682,0,14826579,0,0,0
0,1197224,19620644,0,97747398,0,20401305,0,0,0
0,1244586,19181803,0,59896829,0,24134612,0,0,0
0,1294670,19887298,0,83374152,0,31205288,0,0,0
0,1379011,20450999,0,58835816,0,24572455,0,0,0
0,1211711,19624034,0,46945207,0,15500992,0,0,0
0,1231243,18652443,0,90877605,0,13181691,0,0,0
0,1340396,19434266,0,18732921,0,24051135,0,0,0
0,1192468,17226619,0,25465132,0,24941183,0,0,0
0,1065291,16983851,0,42061560,0,10357682,0,0,0
0,1325979,20123369,0,167891004,0,39764403,0,0,0
0,1447645,21114308,0,38502468,46683,48602056,0,0,0
0,1606144,22689158,0,79412128,0,25317829,0,0,0
0,1546197,21682523,0,109262345,0,27251731,0,0,0
0,1351396,21425077,0,74842170,0,16475756,0,0,0
0,1245947,19527447,0,138387036,0,18056874,0,0,0
0,1276795,18167055,0,31576123,0,19447878,0,0,0
0,1336233,20865729,0,80303656,0,22335372,0,0,0
0,1370067,21246660,0,61509588,0,14858041,0,0,0
0,1568862,22180702,0,112245947,0,12501662,0,0,0
0,1605804,21582878,0,87104638,0,30969429,0,0,0
0,1482451,21275318,0,84521927,0,22295497,0,0,0
0,1635639,22543730,0,150301030,0,28307098,0,0,0
0,1266621,19484550,0,69346041,0,30151029,0,0,0
0,1418678,20657619,0,42293470,0,27841044,0,0,0
0,1261891,19639793,0,231951210,0,12026212,0,0,0
0,1342367,22519094,0,94008211,0,10683470,0,0,0
0,1197955,21233134,0,76504144,0,9140812,0,0,0
0,1345518,19421059,0,77726610,0,24285892,0,0,0
0,1310840,19422522,0,123704695,0,22031082,0,0,0
0,1351945,19499696,0,101509151,0,18169831,0,0,0
0,1267386,19679683,0,218575031,0,5188555,0,0,0
0,1246457,20958308,0,117877891,0,10029587,0,0,0
0,1279606,18477555,0,39005959,0,18660856,0,0,0
0,1171506,18902811,0,130927333,0,7106710,0,0,0
0,1252651,21016270,0,159281271,0,32105291,0,0,0
0,1411608,21158336,0,116934643,0,17638312,0,0,0
0,1291649,19508863,0,101072868,0,19444734,0,0,0
0,1403548,20053322,0,92374060,0,46013785,0,0,0
0,1298379,19369909,0,164241195,0,14656098,0,0,0
0,1279788,20204782,0,204495711,0,10551686,0,0,0
0,1286257,20294268,0,58624380,0,29424132,0,0,0
0,1088020,18263632,0,125734909,0,10367977,0,0,0
0,1348415,19758442,0,108096023,0,20538764,0,0,0
0,1247908,20091511,0,12367606,0,9317623,0,0,0
0,1675687,21056416,0,51701504,0,29245420,0,0,0
0,1235122,19766962,0,70529319,0,20426688,0,0,0
0,1469218,20657811,0,24979933,0,29614049,0,0,0
0,1309227,19674955,0,62240810,0,30888969,0,0,0
0,1381230,19004003,0,86062725,0,35117500,0,0,0
0,1317434,20976883,0,85771499,0,7461870,0,0,0
0,1444589,21437079,0,90197597,0,16695494,0,0,0
0,1362546,20784195,0,224470099,0,34549285,0,0,0
0,1275021,19456415,0,106253708,0,20101622,0,0,0
0,1244044,18949004,0,81200502,0,14046036,0,0,0
0,1212626,20046208,0,82420437,0,14083706,0,0,0
0,1241955,19333107,0,102407104,0,11118779,0,0,0
0,1315843,19579736,0,66912600,0,33049994,0,0,0
0,1483810,21446409,0,73878337,0,18193951,0,0,0
0,1204757,20932931,0,90962964,49080,18663574,0,0,0
0,1271297,19575326,0,168518825,0,15753720,0,0,0
0,1123846,17274224,0,151991813,0,27687120,0,0,0
0,1112172,16479220,0,25898374,0,30122538,0,0,0
0,1407368,21368826,0,115193055,0,11192913,0,0,0
0,1416242,20302622,0,32242201,0,38452580,0,0,0
0,1308183,20759685,0,141526377,0,13704387,0,0,0
0,1054894,17784849,0,61438532,0,8990056,0,0,0
0,1302110,20605376,0,40082407,0,20832707,0,0,0
0,1395651,21015091,0,78309785,0,18325835,0,0,0
0,1583702,21671410,0,19429611,0,51471199,0,0,0
0,1353930,19570234,0,39338153,0,21524140,0,0,0
0,1145240,18930686,0,91309077,0,24550471,0,0,0
0,1312540,20565302,0,43872140,0,26774778,0,0,0
0,1604966,22254664,0,55452248,0,38012338,0,0,0
0,1374143,20323432,0,70340870,0,22189531,0,0,0
0,1317153,21469129,0,64839001,0,12555238,0,0,0
0,1313800,19920551,0,28895318,0,23050569,0,0,0
0,1122962,18708772,0,54574706,0,12061457,0,0,0
0,1429406,19502819,0,35249674,49393,9896652,0,0,0
0,1388854,20612961,0,131966854,0,18186292,0,0,0
0,1366836,21301992,0,132222402,0,16049352,0,0,0
0,1487165,21640661,0,105093350,0,16979887,0,0,0
0,1391794,22573863,0,115508828,0,33274160,0,0,0
0,1349354,20809932,0,79265900,0,21478303,0,0,0
0,1444801,21916954,0,50874368,0,27892184,0,0,0
0,1218813,19296195,0,30225331,0,13931857,0,0,0
0,1327336,20403539,0,38457260,0,18304974,0,0,0
0,1277835,21176537,0,91837363,0,19680359,0,0,0
0,1444473,21133618,0,69424996,0,16485300,0,0,0
0,1420052,20423422,0,50096357,0,77110557,0,0,0
0,1378758,23073686,0,138920446,0,18986753,0,0,0
0,1275936,21401941,0,147006990,0,21311210,0,0,0
0,1407590,19923319,0,104311052,0,18489742,0,0,0
0,1380787,21117761,0,128155435,0,27018392,0,0,0
0,1502684,20361309,0,99742726,0,40811232,0,0,0
0,1426181,21745942,0,75690934,0,14054248,0,0,0
0,1410990,21590036,0,95726995,0,16274115,0,0,0
0,1530539,20168269,0,96879894,0,18593124,0,0,0
0,1360795,20112319,0,40526333,49932,16374456,0,0,0
0,1137786,19832174,0,60061883,0,10726988,0,0,0
0,1549829,21310513,0,103036072,0,23124121,0,0,0
